date,year,day,month,hour,airpressureminus1000,temperature,relativehumidity,windspeed,winddirection,Lat_decimal,Lon_decimal,elev
2022-01-01 00:00:00,2022,1,1,0,-202.7,-24.69,65.1,12.6,123.1,67.00060,-47.03216,1821.60
2022-01-01 01:00:00,2022,1,1,1,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-01 02:00:00,2022,1,1,2,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-01 03:00:00,2022,1,1,3,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-01 04:00:00,2022,1,1,4,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-01 05:00:00,2022,1,1,5,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-01 06:00:00,2022,1,1,6,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-01 07:00:00,2022,1,1,7,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-01 08:00:00,2022,1,1,8,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-01 09:00:00,2022,1,1,9,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-01 10:00:00,2022,1,1,10,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-01 11:00:00,2022,1,1,11,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-01 12:00:00,2022,1,1,12,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-01 13:00:00,2022,1,1,13,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-01 14:00:00,2022,1,1,14,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-01 15:00:00,2022,1,1,15,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-01 16:00:00,2022,1,1,16,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-01 17:00:00,2022,1,1,17,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-01 18:00:00,2022,1,1,18,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-01 19:00:00,2022,1,1,19,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-01 20:00:00,2022,1,1,20,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-01 21:00:00,2022,1,1,21,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-01 22:00:00,2022,1,1,22,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-01 23:00:00,2022,1,1,23,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-02 00:00:00,2022,2,1,0,-199.8,-27.22,62.3,6.4,130.4,67.00060,-47.03216,1821.60
2022-01-02 01:00:00,2022,2,1,1,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-02 02:00:00,2022,2,1,2,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-02 03:00:00,2022,2,1,3,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-02 04:00:00,2022,2,1,4,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-02 05:00:00,2022,2,1,5,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-02 06:00:00,2022,2,1,6,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-02 07:00:00,2022,2,1,7,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-02 08:00:00,2022,2,1,8,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-02 09:00:00,2022,2,1,9,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-02 10:00:00,2022,2,1,10,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-02 11:00:00,2022,2,1,11,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-02 12:00:00,2022,2,1,12,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-02 13:00:00,2022,2,1,13,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-02 14:00:00,2022,2,1,14,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-02 15:00:00,2022,2,1,15,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-02 16:00:00,2022,2,1,16,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-02 17:00:00,2022,2,1,17,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-02 18:00:00,2022,2,1,18,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-02 19:00:00,2022,2,1,19,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-02 20:00:00,2022,2,1,20,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-02 21:00:00,2022,2,1,21,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-02 22:00:00,2022,2,1,22,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-02 23:00:00,2022,2,1,23,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-03 00:00:00,2022,3,1,0,-202.4,-24.56,77.3,6.7,127.1,67.00060,-47.03216,1821.60
2022-01-03 01:00:00,2022,3,1,1,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-03 02:00:00,2022,3,1,2,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-03 03:00:00,2022,3,1,3,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-03 04:00:00,2022,3,1,4,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-03 05:00:00,2022,3,1,5,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-03 06:00:00,2022,3,1,6,nan,,nan,nan,nan,nan,nan,1821.60
2022-01-03 07:00:00,2022,3,1,7,nan,,nan,nan,nan,nan,nan,1821.60
