t0,t1,variable,adjust_function,adjust_value,comment,count
2021-08-12T00:00:00+00:00,2021-12-24T00:00:00+00:00,winddir2,abs_diff_del_instrument_2,15,instrument partially out! should get mores study there is some apparently good data here but for now,57
